,id,types,rarity,skin,total_traits,total_hidden_traits
4857,4857,Female,7942,Mid,2,0
4858,4858,Male,6872,Mid,3,0
4859,4859,Female,1736,Dark,2,0
4860,4860,Female,289,Light,2,0
4861,4861,Male,6854,Light,2,0
4862,4862,Male,2652,Dark,2,0
4863,4863,Male,4278,Mid,4,0
4864,4864,Male,9081,Mid,3,0
4865,4865,Male,6997,Mid,2,0
4866,4866,Male,7356,Dark,3,0
4867,4867,Male,6630,Dark,2,0
4868,4868,Female,2070,Light,3,0
4869,4869,Male,8738,Light,2,0
4870,4870,Female,8802,Light,2,0
4871,4871,Male,8983,Mid,3,0
4872,4872,Female,1989,Light,4,0
4873,4873,Male,9789,Light,2,0
4874,4874,Zombie,486,Zombie,5,0
4875,4875,Male,6710,Dark,4,0
4876,4876,Male,3948,Dark,3,0
4877,4877,Male,7999,Dark,3,0
4878,4878,Male,6224,Mid,3,0
4879,4879,Male,9396,Dark,3,0
4880,4880,Female,663,Mid,2,0
4881,4881,Male,4022,Dark,3,0
4882,4882,Female,9422,Dark,2,0
4883,4883,Male,6312,Mid,3,0
4884,4884,Female,1281,Mid,4,1
4885,4885,Female,2227,Albino,3,0
4886,4886,Female,138,Dark,3,0
4887,4887,Female,1986,Dark,3,0
4888,4888,Male,6762,Light,2,0
4889,4889,Female,2201,Light,3,0
4890,4890,Male,7072,Mid,3,0
4891,4891,Male,6452,Mid,3,0
4892,4892,Male,4714,Albino,2,0
4893,4893,Female,1650,Dark,2,0
4894,4894,Male,5934,Mid,4,0
4895,4895,Female,1286,Mid,2,0
4896,4896,Male,9349,Light,2,0
4897,4897,Male,5017,Light,3,0
4898,4898,Female,3605,Mid,4,1
4899,4899,Female,3090,Light,2,0
4900,4900,Female,9688,Light,3,0
4901,4901,Male,3178,Mid,3,0
4902,4902,Male,7464,Dark,3,0
4903,4903,Female,1119,Light,4,0
4904,4904,Male,6748,Light,2,0
4905,4905,Male,6801,Mid,3,0
4906,4906,Male,5471,Mid,3,0
4907,4907,Male,6639,Mid,3,0
4908,4908,Male,7711,Dark,3,0
4909,4909,Male,9532,Albino,2,0
4910,4910,Male,6209,Albino,2,0
4911,4911,Female,5401,Dark,3,0
4912,4912,Female,3082,Dark,3,0
4913,4913,Male,7069,Light,2,0
4914,4914,Male,6727,Light,3,0
4915,4915,Male,6905,Light,3,0
4916,4916,Male,5060,Light,3,0
4917,4917,Male,1932,Light,2,0
4918,4918,Male,7712,Mid,3,0
4919,4919,Male,9135,Light,3,0
4920,4920,Male,1029,Mid,4,0
4921,4921,Female,1938,Mid,4,1
4922,4922,Female,1575,Dark,3,0
4923,4923,Male,1024,Mid,3,0
4924,4924,Female,725,Albino,2,0
4925,4925,Male,6263,Mid,3,0
4926,4926,Male,4992,Dark,2,0
4927,4927,Female,8380,Light,3,0
4928,4928,Female,2547,Albino,2,0
4929,4929,Female,5777,Mid,3,0
4930,4930,Female,958,Light,3,0
4931,4931,Female,8781,Dark,3,0
4932,4932,Male,2918,Light,2,0
4933,4933,Male,6035,Mid,3,0
4934,4934,Female,2100,Albino,4,1
4935,4935,Female,9458,Dark,2,0
4936,4936,Female,214,Albino,1,0
4937,4937,Female,463,Albino,2,0
4938,4938,Male,3138,Light,2,0
4939,4939,Male,4615,Dark,2,0
4940,4940,Male,4959,Mid,2,0
4941,4941,Female,2844,Albino,2,0
4942,4942,Male,6791,Light,3,0
4943,4943,Female,3678,Dark,3,0
4944,4944,Male,4051,Dark,3,0
4945,4945,Male,3983,Albino,2,0
4946,4946,Female,9488,Dark,2,0
4947,4947,Female,9114,Light,2,0
4948,4948,Male,6040,Mid,2,0
4949,4949,Female,9524,Light,3,0
4950,4950,Female,5714,Light,3,0
4951,4951,Male,9112,Dark,2,0
4952,4952,Male,6916,Light,3,0
4953,4953,Male,3374,Dark,4,0
4954,4954,Female,116,Mid,2,0
4955,4955,Male,7049,Light,3,0
4956,4956,Male,3123,Light,3,0
4957,4957,Female,2220,Light,2,0
4958,4958,Female,5793,Albino,3,0
4959,4959,Male,8843,Light,3,0
4960,4960,Male,5046,Albino,3,0
4961,4961,Female,5727,Dark,3,0
4962,4962,Male,6653,Dark,3,0
4963,4963,Female,8160,Mid,2,0
4964,4964,Female,5918,Light,3,0
4965,4965,Male,6992,Albino,3,0
4966,4966,Male,8613,Albino,3,0
4967,4967,Male,3219,Dark,3,0
4968,4968,Male,9142,Light,3,0
4969,4969,Male,3839,Mid,2,0
4970,4970,Male,3133,Dark,3,0
4971,4971,Male,3338,Dark,5,0
4972,4972,Female,8535,Light,2,0
4973,4973,Male,6110,Dark,4,0
4974,4974,Male,8844,Mid,3,0
4975,4975,Male,4724,Albino,3,0
4976,4976,Male,4270,Mid,3,0
4977,4977,Male,2109,Mid,2,0
4978,4978,Male,4624,Dark,3,0
4979,4979,Female,3068,Dark,2,0
4980,4980,Female,2271,Albino,2,0
4981,4981,Female,5338,Mid,4,1
4982,4982,Male,2916,Light,4,0
4983,4983,Female,1924,Dark,3,0
4984,4984,Male,2089,Mid,4,0
4985,4985,Female,3700,Dark,2,0
4986,4986,Male,7106,Albino,2,0
4987,4987,Male,379,Dark,3,0
4988,4988,Male,6291,Mid,3,0
4989,4989,Male,2063,Dark,3,0
4990,4990,Female,4552,Light,3,0
4991,4991,Male,9641,Mid,2,0
4992,4992,Male,4956,Albino,2,0
4993,4993,Male,6885,Dark,4,0
4994,4994,Male,7314,Mid,3,0
4995,4995,Male,4983,Light,2,0
4996,4996,Female,2398,Mid,3,0
4997,4997,Female,2465,Mid,3,0
4998,4998,Male,5191,Dark,4,0
4999,4999,Male,7354,Light,4,0
5000,5000,Female,1249,Light,3,0
5001,5001,Female,312,Dark,2,0
5002,5002,Male,74,Dark,4,0
5003,5003,Male,5196,Mid,3,0
5004,5004,Male,5079,Light,4,0
5005,5005,Female,9677,Dark,2,0
5006,5006,Male,2056,Mid,3,0
5007,5007,Female,2848,Albino,2,0
5008,5008,Male,1449,Mid,2,0
5009,5009,Female,8186,Dark,3,0
5010,5010,Female,2722,Light,4,1
5011,5011,Female,2698,Dark,2,0
5012,5012,Male,8829,Mid,2,0
5013,5013,Male,6764,Light,3,0
5014,5014,Female,1612,Mid,3,0
5015,5015,Male,351,Dark,4,0
5016,5016,Male,7517,Albino,4,0
5017,5017,Male,9923,Dark,3,0
5018,5018,Male,7327,Dark,2,0
5019,5019,Male,9021,Light,3,0
5020,5020,Male,5167,Dark,3,0
5021,5021,Male,9140,Dark,3,0
5022,5022,Male,7029,Dark,2,0
5023,5023,Male,5045,Dark,4,0
5024,5024,Female,2473,Mid,4,1
5025,5025,Male,1913,Dark,3,0
5026,5026,Female,2804,Mid,3,1
5027,5027,Female,1278,Dark,3,1
5028,5028,Male,7656,Dark,3,0
5029,5029,Male,8336,Light,2,0
5030,5030,Female,9540,Light,2,0
5031,5031,Male,8538,Light,3,0
5032,5032,Female,8553,Mid,4,0
5033,5033,Male,5492,Light,3,0
5034,5034,Male,8153,Light,3,0
5035,5035,Male,5547,Mid,3,0
5036,5036,Female,2186,Albino,4,0
5037,5037,Male,8167,Light,3,0
5038,5038,Female,5378,Mid,3,0
5039,5039,Male,5029,Mid,3,0
5040,5040,Female,3715,Dark,2,0
5041,5041,Male,6613,Dark,3,0
5042,5042,Female,8525,Dark,3,0
5043,5043,Female,8569,Light,2,0
5044,5044,Female,9342,Mid,3,0
5045,5045,Female,9018,Albino,2,0
5046,5046,Male,4544,Mid,2,0
5047,5047,Male,1013,Dark,2,0
5048,5048,Male,5620,Light,3,0
5049,5049,Female,282,Light,3,0
5050,5050,Male,7494,Light,3,0
5051,5051,Male,5954,Mid,4,0
5052,5052,Female,4101,Light,3,0
5053,5053,Female,1255,Dark,4,1
5054,5054,Female,4498,Dark,1,0
5055,5055,Female,2805,Mid,4,1
5056,5056,Male,64,Albino,4,0
5057,5057,Male,3341,Dark,5,1
5058,5058,Male,8317,Light,2,0
5059,5059,Male,3435,Light,3,0
5060,5060,Female,2492,Dark,4,1
5061,5061,Male,1861,Dark,2,0
5062,5062,Male,5055,Mid,3,0
5063,5063,Male,5031,Dark,3,0
5064,5064,Female,2767,Mid,3,0
5065,5065,Male,3765,Mid,3,0
5066,5066,Zombie,495,Zombie,3,0
5067,5067,Female,2244,Dark,3,0
5068,5068,Female,474,Dark,3,0
5069,5069,Female,2502,Mid,2,0
5070,5070,Male,4749,Light,3,0
5071,5071,Female,9916,Light,3,0
5072,5072,Male,4331,Light,3,0
5073,5073,Female,8968,Mid,3,0
5074,5074,Female,8202,Dark,4,0
5075,5075,Female,5734,Mid,3,0
5076,5076,Female,1695,Dark,2,0
5077,5077,Male,9658,Mid,3,0
5078,5078,Male,6813,Mid,3,0
5079,5079,Female,7842,Mid,4,0
5080,5080,Male,8296,Light,4,0
5081,5081,Female,1134,Light,4,0
5082,5082,Female,1156,Mid,3,0
5083,5083,Female,699,Dark,4,1
5084,5084,Female,1610,Light,3,0
5085,5085,Female,9047,Albino,3,0
5086,5086,Female,8993,Light,2,0
5087,5087,Male,6032,Mid,2,0
5088,5088,Male,8874,Albino,3,0
5089,5089,Male,7728,Mid,3,0
5090,5090,Male,7351,Light,3,0
5091,5091,Male,9549,Albino,2,0
5092,5092,Male,4843,Light,3,0
5093,5093,Male,1034,Light,3,0
5094,5094,Female,8508,Mid,3,0
5095,5095,Male,8868,Light,3,0
5096,5096,Female,2125,Mid,4,0
5097,5097,Female,5683,Mid,3,0
5098,5098,Male,5002,Dark,3,1
5099,5099,Female,8601,Light,2,0
5100,5100,Male,4173,Dark,3,0
5101,5101,Male,3311,Dark,5,1
5102,5102,Female,5746,Light,2,0
5103,5103,Male,6948,Dark,3,0
5104,5104,Male,7800,Light,3,0
5105,5105,Female,8392,Mid,3,0
5106,5106,Female,8965,Mid,4,0
5107,5107,Male,3423,Light,4,0
5108,5108,Female,3327,Mid,5,1
5109,5109,Male,4961,Mid,4,0
5110,5110,Male,7283,Light,4,0
5111,5111,Male,1406,Light,3,0
5112,5112,Male,5856,Light,4,0
5113,5113,Male,5202,Light,3,0
5114,5114,Male,1847,Light,4,0
5115,5115,Female,1998,Dark,2,0
5116,5116,Male,4855,Mid,2,0
5117,5117,Female,5691,Dark,3,0
5118,5118,Female,570,Light,4,1
5119,5119,Male,7816,Dark,2,0
5120,5120,Female,997,Light,2,0
5121,5121,Female,3594,Albino,2,0
5122,5122,Male,5998,Dark,2,0
5123,5123,Male,7030,Dark,2,0
5124,5124,Female,2152,Light,2,0
5125,5125,Female,985,Light,3,0
5126,5126,Male,5570,Dark,3,0
5127,5127,Male,6147,Mid,4,0
5128,5128,Male,4647,Mid,3,0
5129,5129,Female,8792,Mid,3,0
5130,5130,Male,4696,Dark,3,0
5131,5131,Male,4348,Dark,3,0
5132,5132,Female,127,Light,3,0
5133,5133,Male,7001,Mid,4,0
5134,5134,Female,4521,Light,1,0
5135,5135,Female,1236,Mid,4,0
5136,5136,Male,6365,Dark,2,0
5137,5137,Female,2355,Dark,3,0
5138,5138,Male,7958,Mid,3,0
5139,5139,Female,9948,Light,3,0
5140,5140,Male,6797,Light,4,0
5141,5141,Male,6611,Light,2,0
5142,5142,Male,6819,Dark,2,0
5143,5143,Male,2515,Mid,2,0
5144,5144,Male,4201,Dark,3,0
5145,5145,Male,7036,Dark,4,0
5146,5146,Male,7344,Mid,3,0
5147,5147,Male,6392,Mid,3,0
5148,5148,Male,4877,Mid,3,0
5149,5149,Male,3289,Mid,5,1
5150,5150,Male,8595,Light,3,0
5151,5151,Male,8805,Mid,2,0
5152,5152,Male,9788,Dark,2,0
5153,5153,Female,5417,Dark,3,1
5154,5154,Female,2202,Mid,4,1
5155,5155,Male,7050,Mid,3,0
5156,5156,Male,7858,Light,3,0
5157,5157,Male,7628,Light,3,0
5158,5158,Female,2821,Albino,2,0
5159,5159,Female,3730,Light,4,1
5160,5160,Female,1628,Mid,3,0
5161,5161,Female,4550,Light,2,0
5162,5162,Male,3258,Mid,2,0
5163,5163,Male,5893,Light,2,0
5164,5164,Female,2147,Mid,3,0
5165,5165,Female,5380,Dark,2,0
5166,5166,Female,1615,Dark,4,1
5167,5167,Female,3441,Light,3,0
5168,5168,Female,306,Dark,2,0
5169,5169,Male,4093,Dark,2,0
5170,5170,Male,3891,Light,3,0
5171,5171,Female,4541,Light,1,0
5172,5172,Female,2750,Light,2,0
5173,5173,Male,5990,Mid,3,0
5174,5174,Male,9370,Dark,3,0
5175,5175,Male,3474,Mid,4,0
5176,5176,Male,5297,Dark,4,0
5177,5177,Female,1601,Mid,3,0
5178,5178,Male,4062,Light,2,0
5179,5179,Male,3869,Mid,2,0
5180,5180,Female,8726,Dark,2,0
5181,5181,Female,3593,Dark,3,0
5182,5182,Male,4023,Albino,4,0
5183,5183,Female,2507,Dark,3,0
5184,5184,Male,4450,Light,1,0
5185,5185,Male,848,Light,2,0
5186,5186,Female,597,Mid,3,0
5187,5187,Female,2293,Mid,3,0
5188,5188,Male,7432,Mid,3,0
5189,5189,Male,7646,Mid,3,0
5190,5190,Female,608,Dark,2,0
5191,5191,Female,685,Light,2,0
5192,5192,Male,9548,Albino,3,0
5193,5193,Female,8376,Mid,3,0
5194,5194,Male,8433,Light,3,0
5195,5195,Female,7920,Dark,3,0
5196,5196,Male,2050,Dark,2,0
5197,5197,Male,4081,Light,2,0
5198,5198,Male,6674,Dark,3,0
5199,5199,Female,9672,Mid,3,0
5200,5200,Male,9093,Mid,2,0
5201,5201,Male,7112,Dark,3,0
5202,5202,Female,9098,Dark,4,0
5203,5203,Female,3071,Mid,2,0
5204,5204,Male,3272,Light,5,0
5205,5205,Male,3928,Albino,2,0
5206,5206,Male,6740,Dark,3,0
5207,5207,Male,7302,Dark,2,0
5208,5208,Female,3335,Light,5,0
5209,5209,Male,2173,Mid,2,0
5210,5210,Female,2499,Dark,2,0
5211,5211,Female,2435,Light,5,1
5212,5212,Female,2184,Mid,3,0
5213,5213,Male,3953,Light,3,0
5214,5214,Male,2958,Albino,3,0
5215,5215,Male,8746,Dark,2,0
5216,5216,Male,6779,Mid,2,0
5217,5217,Ape,33,Ape,2,0
5218,5218,Male,4955,Dark,3,0
5219,5219,Female,1491,Mid,3,1
5220,5220,Male,6113,Mid,3,0
5221,5221,Female,3696,Mid,3,0
5222,5222,Female,9026,Dark,3,0
5223,5223,Male,1826,Mid,3,0
5224,5224,Male,6408,Dark,2,0
5225,5225,Male,4559,Albino,2,0
5226,5226,Male,9772,Light,4,0
5227,5227,Male,9459,Dark,2,0
5228,5228,Male,6104,Light,2,0
5229,5229,Male,4289,Dark,4,0
5230,5230,Male,85,Light,2,0
5231,5231,Male,6938,Light,3,0
5232,5232,Female,1310,Mid,4,1
5233,5233,Male,4333,Mid,3,0
5234,5234,Zombie,546,Zombie,3,0
5235,5235,Male,1343,Dark,3,0
5236,5236,Female,8150,Dark,2,0
5237,5237,Male,7778,Dark,2,0
5238,5238,Male,4367,Dark,3,0
5239,5239,Male,2471,Light,2,0
5240,5240,Male,6430,Dark,2,0
5241,5241,Male,2912,Light,4,0
5242,5242,Male,1451,Light,3,0
5243,5243,Female,8680,Mid,3,0
5244,5244,Male,9721,Dark,3,0
5245,5245,Male,6300,Mid,3,0
5246,5246,Male,3376,Light,2,0
5247,5247,Male,6218,Mid,3,0
5248,5248,Female,5782,Mid,3,0
5249,5249,Male,8616,Light,3,0
5250,5250,Female,5650,Light,2,0
5251,5251,Female,3336,Light,5,0
5252,5252,Male,5022,Dark,3,0
5253,5253,Zombie,560,Zombie,2,0
5254,5254,Female,8580,Dark,3,0
5255,5255,Male,358,Dark,3,0
5256,5256,Female,1701,Dark,3,0
5257,5257,Male,5452,Albino,4,0
5258,5258,Male,8478,Dark,2,0
5259,5259,Male,6745,Dark,3,0
5260,5260,Male,3418,Mid,3,0
5261,5261,Male,3263,Light,5,0
5262,5262,Male,4472,Dark,1,0
5263,5263,Male,4392,Light,2,0
5264,5264,Female,1514,Dark,2,0
5265,5265,Female,8128,Light,3,0
5266,5266,Female,2847,Mid,2,0
5267,5267,Female,1558,Dark,3,0
5268,5268,Male,6108,Mid,3,0
5269,5269,Male,6169,Mid,3,0
5270,5270,Female,1706,Light,2,0
5271,5271,Female,1181,Dark,2,0
5272,5272,Male,2640,Light,2,0
5273,5273,Male,8630,Light,3,0
5274,5274,Male,365,Mid,3,0
5275,5275,Male,4031,Dark,2,0
5276,5276,Male,5207,Light,4,1
5277,5277,Female,2536,Mid,3,0
5278,5278,Male,5114,Dark,2,0
5279,5279,Female,5720,Dark,2,0
5280,5280,Male,7730,Light,4,0
5281,5281,Female,645,Mid,2,0
5282,5282,Female,1565,Light,3,1
5283,5283,Male,6743,Light,3,0
5284,5284,Male,3566,Light,3,0
5285,5285,Female,8173,Light,3,0
5286,5286,Male,7427,Mid,4,0
5287,5287,Male,7867,Mid,3,0
5288,5288,Male,3247,Albino,2,0
5289,5289,Male,4813,Dark,2,0
5290,5290,Male,6827,Dark,3,0
5291,5291,Female,9760,Light,3,0
5292,5292,Male,380,Albino,3,0
5293,5293,Female,9434,Light,3,0
5294,5294,Male,4631,Dark,3,0
5295,5295,Female,1507,Mid,4,1
5296,5296,Male,7341,Light,4,0
5297,5297,Male,9505,Albino,2,0
5298,5298,Male,346,Dark,4,1
5299,5299,Zombie,509,Zombie,4,0
5300,5300,Male,2908,Mid,4,0
5301,5301,Female,5682,Mid,2,0
5302,5302,Female,9223,Light,3,0
5303,5303,Male,802,Dark,3,0
5304,5304,Male,2242,Light,4,0
5305,5305,Male,5600,Light,3,0
5306,5306,Male,891,Dark,4,0
5307,5307,Female,1941,Dark,4,0
5308,5308,Male,4821,Dark,2,0
5309,5309,Male,9590,Mid,2,0
5310,5310,Female,1724,Albino,3,0
5311,5311,Male,5612,Dark,3,0
5312,5312,Zombie,515,Zombie,2,0
5313,5313,Male,3789,Dark,4,1
5314,5314,Ape,41,Ape,2,0
5315,5315,Male,9664,Light,2,0
5316,5316,Female,675,Albino,3,0
5317,5317,Male,3985,Light,2,0
5318,5318,Male,1395,Albino,2,0
5319,5319,Male,6590,Light,3,0
5320,5320,Male,2866,Light,4,0
5321,5321,Female,9236,Light,2,0
5322,5322,Male,8867,Dark,3,0
5323,5323,Female,8346,Albino,2,0
5324,5324,Male,6628,Light,3,0
5325,5325,Male,2275,Dark,2,0
5326,5326,Female,621,Light,2,0
5327,5327,Male,1088,Light,3,0
5328,5328,Male,6558,Light,3,0
5329,5329,Male,9172,Mid,2,0
5330,5330,Female,8760,Mid,3,0
5331,5331,Female,192,Light,3,1
5332,5332,Female,2034,Mid,4,0
5333,5333,Female,3107,Mid,3,1
5334,5334,Male,7334,Mid,4,0
5335,5335,Male,6332,Mid,2,0
5336,5336,Zombie,491,Zombie,1,0
5337,5337,Male,5481,Light,3,0
5338,5338,Male,2114,Dark,2,0
5339,5339,Female,945,Dark,3,0
5340,5340,Female,9083,Dark,2,0
5341,5341,Male,6775,Dark,3,0
5342,5342,Male,7460,Light,4,0
5343,5343,Female,3674,Mid,2,0
5344,5344,Male,343,Albino,2,0
5345,5345,Female,1625,Mid,2,0
5346,5346,Male,2300,Mid,3,0
5347,5347,Female,1529,Albino,2,0
5348,5348,Female,2664,Dark,2,0
5349,5349,Male,7148,Dark,3,0
5350,5350,Male,852,Mid,2,0
5351,5351,Male,4892,Light,3,0
5352,5352,Male,5984,Light,3,0
5353,5353,Male,7652,Dark,3,0
5354,5354,Female,9823,Light,3,0
5355,5355,Male,5458,Dark,3,0
5356,5356,Male,6010,Mid,4,0
5357,5357,Male,7558,Light,2,0
5358,5358,Female,5640,Mid,3,0
5359,5359,Male,2522,Mid,3,0
5360,5360,Male,4492,Mid,1,0
5361,5361,Female,1129,Mid,2,0
5362,5362,Male,893,Dark,5,0
5363,5363,Male,5510,Light,3,0
5364,5364,Male,9882,Light,3,0
5365,5365,Male,7784,Mid,3,0
5366,5366,Male,7034,Mid,2,0
5367,5367,Male,6475,Light,3,0
5368,5368,Male,7026,Light,3,0
5369,5369,Male,6351,Light,2,0
5370,5370,Male,7885,Light,4,0
5371,5371,Male,9988,Dark,2,0
5372,5372,Female,1641,Light,2,0
5373,5373,Female,7887,Light,4,1
5374,5374,Male,6077,Dark,2,0
5375,5375,Male,2528,Albino,2,0
5376,5376,Female,2218,Dark,2,0
5377,5377,Male,4255,Mid,4,1
5378,5378,Male,2051,Light,2,0
5379,5379,Male,4180,Mid,2,0
5380,5380,Male,5122,Dark,3,0
5381,5381,Male,1438,Albino,2,0
5382,5382,Male,7811,Albino,3,0
5383,5383,Female,2990,Light,3,0
5384,5384,Female,8405,Light,3,0
5385,5385,Female,2193,Dark,2,0
5386,5386,Female,1532,Dark,2,0
5387,5387,Male,5553,Dark,3,0
5388,5388,Male,2082,Light,3,0
5389,5389,Female,472,Mid,2,0
5390,5390,Male,5572,Light,3,0
5391,5391,Female,2815,Albino,4,0
5392,5392,Male,7166,Dark,3,0
5393,5393,Male,5981,Mid,4,0
5394,5394,Male,9079,Albino,2,0
5395,5395,Male,8288,Mid,2,0
5396,5396,Male,6177,Light,3,0
5397,5397,Male,3239,Light,2,0
5398,5398,Female,2208,Light,3,0
5399,5399,Male,5478,Albino,2,0
5400,5400,Male,8463,Mid,3,0
5401,5401,Female,1095,Mid,3,0
5402,5402,Male,4943,Albino,3,0
5403,5403,Male,7450,Mid,2,0
5404,5404,Male,8641,Light,2,0
5405,5405,Female,1626,Mid,2,0
5406,5406,Male,3451,Light,2,0
5407,5407,Female,431,Dark,2,0
5408,5408,Male,9479,Light,2,0
5409,5409,Female,584,Light,3,0
5410,5410,Male,1038,Light,3,0
5411,5411,Male,4191,Dark,3,0
5412,5412,Zombie,547,Zombie,2,0
5413,5413,Female,1172,Mid,3,0
5414,5414,Female,2711,Light,3,0
5415,5415,Male,6387,Mid,4,0
5416,5416,Male,7088,Dark,3,0
5417,5417,Male,6471,Mid,2,0
5418,5418,Male,6577,Dark,4,0
5419,5419,Female,1108,Mid,3,0
5420,5420,Male,6360,Dark,3,0
5421,5421,Male,3210,Mid,2,0
5422,5422,Male,8196,Light,2,0
5423,5423,Male,4590,Light,3,1
5424,5424,Male,3192,Albino,3,0
5425,5425,Male,1383,Light,2,0
5426,5426,Female,4406,Mid,1,0
5427,5427,Male,4778,Light,3,0
5428,5428,Male,7151,Light,3,0
5429,5429,Female,1682,Light,4,0
5430,5430,Male,907,Dark,3,0
5431,5431,Female,1502,Albino,3,0
5432,5432,Female,9308,Mid,2,0
5433,5433,Male,2458,Dark,3,0
5434,5434,Male,7316,Albino,2,0
5435,5435,Male,6252,Mid,3,0
5436,5436,Male,7683,Light,3,0
5437,5437,Male,9816,Mid,3,0
5438,5438,Female,2853,Mid,2,0
5439,5439,Male,5126,Light,3,0
5440,5440,Male,3968,Light,2,0
5441,5441,Female,8588,Dark,4,0
5442,5442,Male,8139,Mid,2,0
5443,5443,Male,6073,Light,3,0
5444,5444,Male,786,Mid,2,0
5445,5445,Male,8148,Dark,3,0
5446,5446,Female,2225,Dark,4,1
5447,5447,Male,4678,Mid,4,0
5448,5448,Male,9510,Mid,2,0
5449,5449,Female,8539,Mid,3,0
5450,5450,Male,5075,Mid,4,0
5451,5451,Male,6220,Mid,3,0
5452,5452,Male,8999,Dark,3,0
5453,5453,Male,910,Light,4,0
5454,5454,Male,1346,Light,3,0
5455,5455,Male,7620,Dark,2,0
5456,5456,Male,5179,Dark,4,0
5457,5457,Female,1539,Dark,4,1
5458,5458,Male,7563,Dark,4,0
5459,5459,Male,7707,Light,4,0
5460,5460,Male,5223,Dark,4,0
5461,5461,Female,8585,Light,2,0
5462,5462,Female,9853,Dark,3,0
5463,5463,Male,4390,Light,1,0
5464,5464,Male,2914,Dark,4,0
5465,5465,Male,5186,Light,4,0
5466,5466,Male,4210,Dark,1,0
5467,5467,Female,9855,Mid,3,0
5468,5468,Female,8552,Light,3,0
5469,5469,Female,5701,Light,4,0
5470,5470,Male,9587,Dark,2,0
5471,5471,Female,6507,Light,3,1
5472,5472,Male,9227,Albino,2,0
5473,5473,Male,4923,Light,3,0
5474,5474,Female,1117,Light,2,0
5475,5475,Male,7630,Dark,3,0
5476,5476,Male,1870,Light,2,0
5477,5477,Male,1031,Light,4,0
5478,5478,Male,809,Mid,2,0
5479,5479,Male,4073,Mid,3,0
5480,5480,Male,3222,Mid,2,0
5481,5481,Female,8524,Mid,3,0
5482,5482,Male,5552,Mid,2,0
5483,5483,Male,6239,Light,2,0
5484,5484,Male,4643,Light,3,0
5485,5485,Female,8364,Mid,3,0
5486,5486,Male,3309,Dark,5,1
5487,5487,Male,3969,Mid,2,0
5488,5488,Male,3974,Light,3,0
5489,5489,Zombie,489,Zombie,1,0
5490,5490,Female,2143,Dark,4,1
5491,5491,Male,3915,Dark,2,0
5492,5492,Female,1081,Mid,2,0
5493,5493,Female,596,Dark,4,0
5494,5494,Male,6893,Mid,3,0
5495,5495,Male,3792,Light,3,1
5496,5496,Female,3702,Light,2,0
5497,5497,Female,1708,Dark,4,1
5498,5498,Male,3527,Dark,3,0
5499,5499,Female,9263,Albino,4,0
5500,5500,Male,3515,Mid,4,0
5501,5501,Male,9014,Mid,2,0
5502,5502,Female,9828,Light,2,0
5503,5503,Female,1130,Light,2,0
5504,5504,Male,6320,Light,3,0
5505,5505,Male,8254,Mid,3,0
5506,5506,Male,359,Light,3,0
5507,5507,Female,9659,Dark,2,0
5508,5508,Female,1133,Mid,3,0
5509,5509,Male,367,Dark,4,0
5510,5510,Male,5015,Mid,4,0
5511,5511,Male,2894,Light,3,0
5512,5512,Male,2081,Light,4,0
5513,5513,Female,739,Mid,4,1
5514,5514,Male,8166,Albino,2,0
5515,5515,Female,873,Light,2,0
5516,5516,Female,5649,Dark,2,0
5517,5517,Male,4440,Mid,2,0
5518,5518,Female,5423,Albino,2,0
5519,5519,Male,6991,Dark,3,0
5520,5520,Male,9601,Dark,2,0
5521,5521,Male,9756,Light,2,0
5522,5522,Female,5719,Mid,3,0
5523,5523,Male,8193,Dark,2,0
5524,5524,Female,435,Dark,3,0
5525,5525,Female,908,Dark,1,0
5526,5526,Male,3390,Mid,4,0
5527,5527,Male,6599,Light,4,0
5528,5528,Male,913,Mid,2,0
5529,5529,Male,4338,Mid,4,0
5530,5530,Male,2892,Mid,3,0
5531,5531,Female,632,Albino,2,0
5532,5532,Female,8383,Light,3,0
5533,5533,Male,3941,Dark,3,0
5534,5534,Female,1567,Dark,2,0
5535,5535,Female,5706,Light,3,0
5536,5536,Male,9132,Mid,3,0
5537,5537,Male,6787,Mid,3,0
5538,5538,Male,3945,Albino,4,0
5539,5539,Male,8657,Mid,3,0
5540,5540,Female,9933,Mid,2,0
5541,5541,Female,283,Light,3,0
5542,5542,Male,5601,Dark,3,0
5543,5543,Male,9504,Mid,3,0
5544,5544,Male,6571,Dark,3,0
5545,5545,Female,3331,Albino,5,1
5546,5546,Male,7992,Mid,2,0
5547,5547,Male,5089,Albino,4,0
5548,5548,Male,5003,Mid,4,1
5549,5549,Male,5082,Light,3,0
5550,5550,Female,140,Light,4,0
5551,5551,Female,1561,Light,2,0
5552,5552,Female,8918,Mid,3,0
5553,5553,Female,8884,Light,3,0
5554,5554,Female,689,Dark,3,0
5555,5555,Male,7996,Light,3,0
5556,5556,Male,4029,Light,2,0
5557,5557,Male,6925,Mid,2,0
5558,5558,Male,6610,Mid,3,0
5559,5559,Male,6971,Dark,4,1
5560,5560,Female,8913,Dark,3,0
5561,5561,Male,4736,Mid,2,0
5562,5562,Female,888,Dark,3,0
5563,5563,Female,1559,Light,4,0
5564,5564,Female,7835,Mid,3,0
5565,5565,Female,5749,Light,3,0
5566,5566,Female,2799,Dark,3,0
5567,5567,Female,5426,Mid,2,0
5568,5568,Male,7404,Light,2,0
