,id,types,rarity,skin,total_traits,traits
745,2745,Male,6926,Light,4,"Nerd Glasses,Normal Beard,Peak Spike,Pipe"
746,2746,Male,9025,Mid,2,"Mohawk Dark,Nerd Glasses"
747,2747,Male,3159,Dark,3,"Luxurious Beard,Pipe,Purple Hair"
748,2748,Male,782,Mid,2,"Top Hat,Vape"
749,2749,Male,8665,Mid,2,"Big Shades,Headband"
750,2750,Male,4765,Dark,3,"Cap Forward,Mole,Nerd Glasses"
751,2751,Female,1959,Light,3,"Blonde Bob,Earring,Purple Eye Shadow,Hidden Earring"
752,2752,Male,8303,Light,2,"Small Shades,Wild Hair"
753,2753,Male,3378,Light,4,"Earring,Eye Mask,Gold Chain,Police Cap"
754,2754,Female,9429,Mid,3,"Black Lipstick,Cigarette,Frumpy Hair"
755,2755,Female,5809,Mid,3,"Cigarette,Green Eye Shadow,Messy Hair"
756,2756,Female,8365,Dark,3,"Clown Eyes Green,Hot Lipstick,Mohawk Dark"
757,2757,Male,3547,Dark,3,"Earring,Headband,Medical Mask"
758,2758,Male,4718,Dark,3,"Cap Forward,Cigarette,Clown Eyes Green"
759,2759,Female,159,Albino,1,Pilot Helmet
760,2760,Female,580,Dark,2,"Blue Eye Shadow,Pigtails"
761,2761,Female,2442,Dark,3,"Gold Chain,Nerd Glasses,Straight Hair Dark"
762,2762,Male,2920,Mid,2,"Do-rag,Silver Chain"
763,2763,Male,5176,Dark,3,"Cap,Frown,Handlebars,Hidden Frown"
764,2764,Male,7045,Mid,3,"Eye Patch,Normal Beard,Wild Hair"
765,2765,Male,4693,Dark,2,"Cap Forward,Muttonchops"
766,2766,Male,3908,Light,3,"Clown Nose,Police Cap,VR"
767,2767,Male,1045,Mid,3,"Do-rag,Regular Shades,Rosy Cheeks"
768,2768,Male,4517,Dark,1,Nerd Glasses
769,2769,Male,7786,Mid,3,"Nerd Glasses,Peak Spike,Shadow Beard"
770,2770,Male,6455,Light,3,"Cigarette,Luxurious Beard,Mohawk Thin"
771,2771,Male,8984,Dark,2,"Mohawk Dark,Shadow Beard"
772,2772,Female,8455,Light,4,"Bandana,Black Lipstick,Clown Eyes Green,Earring"
773,2773,Male,3564,Light,2,"Medical Mask,Mohawk"
774,2774,Male,9814,Light,3,"Earring,Nerd Glasses,Stringy Hair"
775,2775,Female,8710,Mid,2,"Earring,Headband"
776,2776,Male,961,Mid,3,"Earring,Mohawk,Spots"
777,2777,Male,6908,Dark,3,"Normal Beard,Shaved Head,Small Shades"
778,2778,Male,6084,Dark,3,"Big Shades,Front Beard,Messy Hair"
779,2779,Male,5588,Mid,3,"Earring,Frumpy Hair,Handlebars"
780,2780,Male,8782,Mid,3,"Crazy Hair,Earring,Nerd Glasses"
781,2781,Female,2077,Mid,2,"3D Glasses,Red Mohawk"
782,2782,Female,9762,Dark,3,"Classic Shades,Purple Lipstick,Stringy Hair"
783,2783,Male,9899,Mid,2,"Bandana,Shadow Beard"
784,2784,Male,6788,Dark,3,"Clown Eyes Blue,Crazy Hair,Normal Beard Black"
785,2785,Male,6987,Mid,3,"Eye Patch,Knitted Cap,Normal Beard"
786,2786,Male,9919,Mid,4,"Bandana,Cigarette,Earring,Horned Rim Glasses"
787,2787,Female,5379,Mid,3,"Earring,Mohawk Dark,Purple Eye Shadow"
788,2788,Male,5966,Mid,4,"Classic Shades,Do-rag,Front Beard,Mole"
789,2789,Male,2256,Light,3,"Horned Rim Glasses,Shadow Beard,Vampire Hair"
790,2790,Male,7056,Dark,2,"Normal Beard,Wild Hair"
791,2791,Male,5578,Dark,2,"Handlebars,Mohawk Thin"
792,2792,Female,2712,Dark,3,"Purple Lipstick,Silver Chain,Straight Hair"
793,2793,Female,1103,Mid,3,"Blonde Short,Clown Nose,Nerd Glasses"
794,2794,Male,6526,Light,3,"3D Glasses,Cigarette,Messy Hair"
795,2795,Female,979,Mid,3,"Green Eye Shadow,Rosy Cheeks,Wild Blonde"
796,2796,Male,7782,Dark,3,"Horned Rim Glasses,Peak Spike,Shadow Beard"
797,2797,Male,7308,Light,3,"Goat,Horned Rim Glasses,Mohawk Thin"
798,2798,Male,4726,Dark,3,"Cap Forward,Earring,Eye Patch"
799,2799,Female,9530,Albino,3,"Earring,Horned Rim Glasses,Wild Hair,Hidden Earring"
800,2800,Female,279,Dark,1,Orange Side
801,2801,Male,8309,Dark,2,"Messy Hair,Small Shades"
802,2802,Male,9804,Dark,2,"Big Shades,Stringy Hair"
803,2803,Male,6199,Dark,3,"Chinstrap,Knitted Cap,Regular Shades"
804,2804,Male,933,Mid,3,"Nerd Glasses,Shaved Head,Spots"
805,2805,Male,3955,Dark,2,"Chinstrap,Police Cap"
806,2806,Male,3199,Light,2,"Goat,Purple Hair"
807,2807,Female,7926,Dark,4,"Cap,Earring,Hot Lipstick,VR,Hidden Earring"
808,2808,Female,8925,Dark,2,"Knitted Cap,Purple Lipstick"
809,2809,Male,7011,Mid,2,"Mohawk Dark,Normal Beard"
810,2810,Male,7572,Light,2,"Do-rag,Nerd Glasses"
811,2811,Female,1596,Mid,3,"Clown Eyes Green,Purple Lipstick,Wild Blonde"
812,2812,Female,5878,Dark,3,"Cap,Purple Lipstick,Vape"
813,2813,Female,1206,Dark,2,"Blonde Short,Hot Lipstick"
814,2814,Female,2041,Dark,4,"Earring,Half Shaved,Hot Lipstick,Vape,Hidden Earring"
815,2815,Female,2827,Light,4,"Earring,Nerd Glasses,Purple Lipstick,Straight Hair,Hidden Earring"
816,2816,Female,2450,Light,3,"Clown Eyes Blue,Clown Nose,Straight Hair Dark"
817,2817,Female,8562,Albino,3,"Clown Eyes Blue,Hot Lipstick,Messy Hair"
818,2818,Male,6892,Dark,3,"Earring,Normal Beard Black,Stringy Hair"
819,2819,Male,2057,Light,4,"Chinstrap,Horned Rim Glasses,Mole,Vampire Hair,Hidden Mole"
820,2820,Male,6275,Dark,3,"3D Glasses,Bandana,Luxurious Beard"
821,2821,Female,9870,Dark,2,"Earring,Stringy Hair"
822,2822,Female,5440,Mid,2,"Purple Eye Shadow,Stringy Hair"
823,2823,Male,4931,Dark,2,"Hoodie,VR"
824,2824,Male,6652,Albino,2,"Knitted Cap,Mustache"
825,2825,Male,5525,Light,3,"Bandana,Handlebars,Small Shades"
826,2826,Female,7980,Light,3,"Earring,Frumpy Hair,VR,Hidden Earring"
827,2827,Male,3905,Dark,2,"Earring,Fedora"
828,2828,Female,607,Dark,3,"Clown Eyes Green,Earring,Pigtails"
829,2829,Female,1992,Albino,3,"Blonde Bob,Blue Eye Shadow,Earring,Hidden Earring"
830,2830,Male,7776,Light,4,"Cigarette,Classic Shades,Earring,Peak Spike"
831,2831,Female,1302,Dark,3,"Big Shades,Black Lipstick,Wild White Hair"
832,2832,Female,2823,Dark,2,"Horned Rim Glasses,Straight Hair"
833,2833,Male,1374,Albino,2,"Cowboy Hat,Front Beard"
834,2834,Male,3786,Dark,2,"Fedora,Front Beard"
835,2835,Male,6756,Light,4,"Earring,Nerd Glasses,Normal Beard Black,Peak Spike"
836,2836,Female,406,Light,4,"Cigarette,Earring,Welding Goggles,Wild White Hair,Hidden Earring"
837,2837,Female,5709,Dark,2,"Blue Eye Shadow,Stringy Hair"
838,2838,Male,8236,Light,2,"Cap,Cigarette"
839,2839,Female,9113,Light,2,"Classic Shades,Mohawk"
840,2840,Male,4764,Mid,2,"Cap Forward,Horned Rim Glasses"
841,2841,Female,872,Dark,2,"Spots,Straight Hair Blonde"
842,2842,Male,7027,Mid,3,"Earring,Mohawk Thin,Normal Beard"
843,2843,Female,3333,Dark,5,"Bandana,Black Lipstick,Earring,Eye Mask,Vape,Hidden Earring"
844,2844,Female,170,Mid,2,"Black Lipstick,Pilot Helmet"
845,2845,Male,2593,Light,3,"Clown Hair Green,Earring,Eye Patch"
846,2846,Female,9692,Mid,2,"Black Lipstick,Messy Hair"
847,2847,Male,8907,Light,3,"Earring,Knitted Cap,Nerd Glasses"
848,2848,Male,6683,Light,3,"Earring,Mohawk Thin,Mustache"
849,2849,Female,8642,Mid,2,"Headband,Regular Shades"
850,2850,Female,9732,Dark,2,"Earring,Messy Hair"
851,2851,Male,4077,Albino,2,"Earring,Police Cap"
852,2852,Female,1295,Light,4,"Black Lipstick,Earring,Regular Shades,Wild White Hair,Hidden Earring"
853,2853,Male,7058,Mid,2,"Normal Beard,Wild Hair"
854,2854,Male,3933,Mid,3,"Earring,Handlebars,Police Cap"
855,2855,Male,5566,Mid,2,"Handlebars,Mohawk Dark"
856,2856,Male,7097,Mid,3,"Eye Mask,Peak Spike,Pipe"
857,2857,Female,448,Mid,3,"Cigarette,Crazy Hair,Welding Goggles"
858,2858,Female,8362,Dark,3,"Clown Eyes Green,Mohawk Dark,Purple Lipstick"
859,2859,Male,1819,Mid,3,"Big Beard,Headband,Small Shades"
860,2860,Female,9170,Mid,2,"Mohawk,Regular Shades"
861,2861,Male,4524,Light,1,Mole
862,2862,Male,7680,Light,2,"Headband,Muttonchops"
863,2863,Male,2873,Dark,2,"Police Cap,Silver Chain"
864,2864,Male,6570,Mid,3,"Eye Mask,Knitted Cap,Mustache"
865,2865,Male,3779,Dark,2,"Fedora,Handlebars"
866,2866,Male,7765,Albino,4,"Bandana,Classic Shades,Earring,Muttonchops"
867,2867,Female,678,Mid,2,"Blue Eye Shadow,Pink With Hat"
868,2868,Male,5052,Light,2,"Front Beard Dark,Peak Spike"
869,2869,Male,6443,Light,2,"3D Glasses,Mohawk Dark"
870,2870,Male,6205,Mid,2,"Chinstrap,Knitted Cap"
871,2871,Male,9650,Dark,3,"Cigarette,Horned Rim Glasses,Messy Hair"
872,2872,Male,2870,Light,3,"Police Cap,Silver Chain,Small Shades"
873,2873,Male,2104,Mid,3,"Cigarette,Eye Mask,Vampire Hair"
874,2874,Male,4152,Light,3,"Clown Nose,Crazy Hair,Eye Patch"
875,2875,Male,5487,Mid,2,"Handlebars,Shaved Head"
876,2876,Female,5946,Mid,3,"Purple Lipstick,Stringy Hair,Vape"
877,2877,Male,5093,Dark,2,"Crazy Hair,Front Beard Dark"
878,2878,Male,7612,Dark,3,"Clown Eyes Blue,Peak Spike,Pipe"
879,2879,Male,3207,Mid,2,"Muttonchops,Purple Hair"
880,2880,Male,9169,Light,2,"Mohawk Thin,Regular Shades"
881,2881,Male,7213,Dark,3,"Goat,Regular Shades,Shaved Head"
882,2882,Male,4483,Albino,2,"Earring,Pipe"
883,2883,Male,8002,Dark,2,"Messy Hair,VR"
884,2884,Female,153,Mid,2,"Pilot Helmet,Vape"
885,2885,Male,3362,Mid,5,"Earring,Headband,Mole,Shadow Beard,Small Shades"
886,2886,Male,4848,Dark,3,"Cigarette,Hoodie,Luxurious Beard"
887,2887,Male,796,Mid,2,"Luxurious Beard,Top Hat"
888,2888,Female,9029,Dark,3,"Black Lipstick,Cigarette,Mohawk Dark"
889,2889,Female,177,Dark,3,"Cigarette,Pilot Helmet,Purple Lipstick"
890,2890,Alien,14,Alien,1,Cap
891,2891,Female,231,Albino,2,"Regular Shades,Tiara"
892,2892,Male,806,Mid,3,"Normal Beard,Top Hat,VR"
893,2893,Female,1685,Light,3,"Earring,Nerd Glasses,Wild Blonde"
894,2894,Male,3264,Mid,5,"Chinstrap,Earring,Frown,Gold Chain,Hoodie,Hidden Earring"
895,2895,Male,1391,Mid,2,"3D Glasses,Cowboy Hat"
896,2896,Female,2481,Dark,3,"Blue Eye Shadow,Earring,Straight Hair Dark,Hidden Earring"
897,2897,Male,8660,Dark,2,"Big Shades,Headband"
898,2898,Male,7541,Dark,3,"Big Shades,Do-rag,Earring"
899,2899,Male,3125,Dark,2,"Front Beard Dark,Purple Hair"
900,2900,Female,196,Light,2,"Earring,Pilot Helmet,Hidden Earring"
901,2901,Male,6774,Albino,4,"Cap,Cigarette,Normal Beard Black,Regular Shades"
902,2902,Male,7506,Albino,2,"Do-rag,Shadow Beard"
903,2903,Female,8966,Albino,4,"Classic Shades,Earring,Hot Lipstick,Mohawk Dark"
904,2904,Female,128,Dark,4,"Bandana,Choker,Clown Eyes Blue,Hot Lipstick"
905,2905,Female,8931,Dark,3,"Earring,Hot Lipstick,Knitted Cap"
906,2906,Male,5097,Light,3,"Eye Patch,Front Beard Dark,Knitted Cap"
907,2907,Male,7342,Dark,3,"Eye Patch,Goat,Messy Hair"
908,2908,Male,7176,Dark,2,"Eye Mask,Wild Hair"
909,2909,Female,168,Dark,2,"Black Lipstick,Pilot Helmet"
910,2910,Male,854,Mid,2,"Nerd Glasses,Top Hat"
911,2911,Male,3499,Mid,3,"Front Beard Dark,Frumpy Hair,Medical Mask"
912,2912,Male,7514,Dark,2,"Shadow Beard,Shaved Head"
913,2913,Male,6007,Mid,3,"Front Beard,Small Shades,Stringy Hair"
914,2914,Female,9451,Albino,2,"Frumpy Hair,Hot Lipstick"
915,2915,Female,8456,Dark,4,"Bandana,Clown Eyes Green,Earring,Purple Lipstick"
916,2916,Male,4129,Dark,3,"Bandana,Clown Nose,Goat"
917,2917,Female,9974,Mid,2,"Bandana,Purple Lipstick"
918,2918,Female,3598,Dark,3,"Blue Eye Shadow,Tassle Hat,Vape"
919,2919,Female,2673,Dark,2,"Mole,Straight Hair Dark"
920,2920,Female,2650,Dark,2,"Nerd Glasses,Straight Hair Dark"
921,2921,Male,7592,Mid,2,"Cigarette,Shaved Head"
922,2922,Male,6361,Light,3,"3D Glasses,Cap,Earring"
923,2923,Male,394,Light,4,"Buck Teeth,Regular Shades,Shadow Beard,Stringy Hair"
924,2924,Ape,38,Ape,1,Hoodie
925,2925,Male,4066,Dark,3,"Earring,Nerd Glasses,Police Cap"
926,2926,Male,6705,Mid,3,"Messy Hair,Mustache,Nerd Glasses"
927,2927,Male,4451,Mid,1,Normal Beard
928,2928,Male,8671,Light,3,"Earring,Headband,Nerd Glasses"
929,2929,Male,9350,Mid,2,"Eye Patch,Frumpy Hair"
930,2930,Male,2643,Mid,2,"Big Shades,Clown Hair Green"
931,2931,Male,9782,Light,2,"Shadow Beard,Stringy Hair"
932,2932,Male,4421,Mid,1,Front Beard
933,2933,Male,9986,Dark,3,"Bandana,Cigarette,Earring"
934,2934,Male,7237,Dark,2,"Goat,Peak Spike"
935,2935,Male,1772,Dark,4,"Big Beard,Cap Forward,Classic Shades,Earring"
936,2936,Male,7282,Dark,3,"Crazy Hair,Goat,Horned Rim Glasses"
937,2937,Female,5431,Dark,3,"Purple Eye Shadow,Purple Lipstick,Stringy Hair"
938,2938,Zombie,539,Zombie,1,Wild Hair
939,2939,Male,8946,Light,2,"Earring,Knitted Cap"
940,2940,Female,876,Albino,5,"Blonde Bob,Clown Eyes Blue,Earring,Hot Lipstick,Spots,Hidden Earring"
941,2941,Female,5833,Mid,2,"Bandana,Green Eye Shadow"
942,2942,Male,966,Dark,2,"Frumpy Hair,Spots"
943,2943,Female,8442,Light,3,"Clown Eyes Green,Hot Lipstick,Stringy Hair"
944,2944,Male,9366,Light,3,"Frumpy Hair,Nerd Glasses,Shadow Beard"
945,2945,Female,2463,Dark,4,"Earring,Purple Eye Shadow,Purple Lipstick,Straight Hair Dark,Hidden Earring"
946,2946,Female,3056,Light,3,"Classic Shades,Dark Hair,Earring,Hidden Earring"
947,2947,Male,5071,Dark,4,"Bandana,Earring,Front Beard Dark,Small Shades"
948,2948,Male,7178,Light,2,"Eye Mask,Wild Hair"
949,2949,Male,3558,Light,4,"Earring,Eye Patch,Medical Mask,Mohawk Thin"
950,2950,Female,8034,Dark,1,Headband
951,2951,Male,3916,Light,2,"Police Cap,Smile"
952,2952,Male,9003,Mid,3,"Big Shades,Earring,Mohawk Dark"
953,2953,Male,5846,Mid,4,"Normal Beard Black,Regular Shades,Vape,Wild Hair"
954,2954,Female,1581,Albino,2,"VR,Wild Blonde"
955,2955,Male,4111,Dark,3,"Clown Nose,Front Beard,Frumpy Hair"
956,2956,Male,9615,Dark,3,"Messy Hair,Regular Shades,Shadow Beard"
957,2957,Male,9266,Albino,4,"Cigarette,Earring,Mohawk,Mole"
958,2958,Female,711,Light,2,"Clown Eyes Blue,Pink With Hat"
959,2959,Male,7375,Albino,3,"Clown Eyes Green,Muttonchops,Shaved Head"
960,2960,Female,3479,Mid,2,"Medical Mask,Tassle Hat"
961,2961,Male,1789,Mid,4,"Big Beard,Frown,Mole,Wild Hair,Hidden Frown"
962,2962,Male,6785,Mid,4,"Cigarette,Clown Eyes Green,Crazy Hair,Normal Beard Black"
963,2963,Female,5388,Mid,3,"Mohawk,Purple Eye Shadow,Purple Lipstick"
964,2964,Male,76,Light,1,Beanie
965,2965,Male,6912,Mid,3,"Horned Rim Glasses,Normal Beard,Shaved Head"
966,2966,Female,5626,Dark,3,"Blue Eye Shadow,Knitted Cap,Pipe"
967,2967,Zombie,513,Zombie,2,"Chinstrap,Mohawk Thin"
968,2968,Female,5852,Light,3,"Eye Mask,Mohawk Dark,Vape"
969,2969,Female,9354,Mid,3,"Classic Shades,Frumpy Hair,Hot Lipstick"
970,2970,Male,9778,Dark,3,"Earring,Shadow Beard,Stringy Hair"
971,2971,Male,7774,Dark,3,"Classic Shades,Mole,Peak Spike"
972,2972,Female,8438,Mid,2,"Clown Eyes Green,Messy Hair"
973,2973,Female,7977,Dark,3,"Frumpy Hair,Purple Lipstick,VR"
974,2974,Female,8340,Dark,3,"Black Lipstick,Clown Eyes Green,Crazy Hair"
975,2975,Male,4694,Light,2,"Cap Forward,Muttonchops"
976,2976,Male,8640,Dark,2,"Headband,Regular Shades"
977,2977,Female,2570,Light,3,"Clown Eyes Green,Hot Lipstick,Straight Hair Dark"
978,2978,Female,717,Mid,3,"Black Lipstick,Pink With Hat,Regular Shades"
979,2979,Male,5145,Mid,2,"Front Beard Dark,Wild Hair"
980,2980,Male,4641,Light,3,"Cap Forward,Mustache,VR"
981,2981,Female,459,Mid,2,"Mohawk Thin,Welding Goggles"
982,2982,Male,3553,Light,2,"Knitted Cap,Medical Mask"
983,2983,Male,7523,Dark,3,"Earring,Regular Shades,Shaved Head"
984,2984,Female,2267,Mid,3,"Hot Lipstick,Red Mohawk,Regular Shades"
985,2985,Male,338,Dark,2,"Buck Teeth,Fedora"
986,2986,Male,5606,Light,3,"Earring,Handlebars,Messy Hair"
987,2987,Male,6582,Dark,2,"Mustache,Shaved Head"
988,2988,Male,6861,Light,3,"Cigarette,Frumpy Hair,Normal Beard Black"
989,2989,Male,7551,Dark,2,"Horned Rim Glasses,Shaved Head"
990,2990,Male,3256,Dark,2,"Nerd Glasses,Purple Hair"
991,2991,Male,6053,Mid,2,"Front Beard,Mohawk Thin"
992,2992,Male,3954,Light,3,"Chinstrap,Police Cap,Small Shades"
993,2993,Male,5028,Light,3,"Do-rag,Front Beard Dark,Horned Rim Glasses"
994,2994,Female,1179,Dark,3,"Blonde Short,Hot Lipstick,Nerd Glasses"
995,2995,Male,4501,Dark,1,Eye Patch
996,2996,Male,5483,Dark,2,"Do-rag,Handlebars"
997,2997,Female,2572,Dark,2,"Clown Eyes Green,Clown Hair Green"
998,2998,Male,3881,Mid,3,"Earring,Fedora,Shadow Beard"
999,2999,Male,5156,Mid,3,"Eye Patch,Front Beard Dark,Stringy Hair"
